year,weight,gender,race1r,hispanic,ethnic1r,ager,marital2,hincome,popsize,region,msa,direl,notify,weapon,weapcat,newcrime,newoff,seriousviolent,injury,treatment,vicservices,locationr
2012,2536.22578,2,1,2,1,5,2,4,1,2,3,1,1,2,0,1,4,2,0,0,2,1
2012,4237.64584,1,1,2,1,7,4,4,1,1,1,3,1,2,0,1,4,2,0,0,2,1
2012,2898.21247,2,1,2,1,7,4,7,3,3,1,3,1,2,0,1,4,2,0,0,2,1
2012,3010.46403,2,1,2,1,6,2,4,1,3,2,4,3,3,5,1,4,2,0,0,2,3
2012,3010.96323,2,1,2,1,5,1,1,1,3,1,1,1,2,0,1,4,2,0,0,1,1
2012,3627.00943,2,1,2,1,6,2,3,2,2,1,3,1,2,0,1,4,2,0,0,2,1
2012,3329.33417,1,1,2,1,2,1,7,0,3,2,3,1,3,5,1,4,2,1,2,2,4
2012,4327.2794,1,1,2,1,5,1,5,0,3,2,4,2,2,0,1,4,2,0,0,2,1
2012,4327.2794,1,1,2,1,5,1,5,0,3,2,4,2,3,5,1,4,2,0,0,2,1
2012,4327.2794,1,1,2,1,5,1,5,0,3,2,4,2,2,0,1,4,2,0,0,2,1
2012,2867.53584,2,1,1,4,6,4,3,1,3,2,3,2,2,0,1,4,2,1,2,2,4
2012,2659.84477,2,1,2,1,8,4,1,2,2,1,3,2,2,0,1,4,2,1,1,2,1
2012,1812.42767,2,1,1,4,6,4,4,1,4,2,5,2,2,0,1,4,2,0,0,2,3
2012,4355.746,1,3,1,4,4,1,1,3,4,1,1,1,2,0,1,4,2,1,1,2,1
2012,3375.04339,1,1,2,1,6,5,7,2,4,2,4,2,2,0,1,4,2,0,0,1,5
2012,4651.0564,2,1,2,1,3,1,5,1,4,1,4,2,2,0,1,4,2,0,0,2,3
2012,1422.4704,2,3,2,3,7,2,88,2,4,2,4,2,2,0,1,4,2,0,0,2,1
2012,3383.68349,2,1,2,1,7,2,5,1,4,2,4,2,2,0,1,4,2,0,0,2,3
2012,2180.97298,2,1,1,4,6,2,6,1,4,2,1,2,2,0,1,4,2,1,2,2,1
2012,2309.55858,2,3,1,4,2,1,6,1,4,2,2,1,2,0,1,4,2,0,0,2,1
2012,2309.55858,2,3,1,4,2,1,6,1,4,2,2,1,2,0,1,4,2,0,0,2,1
2012,3552.52782,2,1,1,4,1,1,2,1,4,2,3,2,2,0,1,4,2,0,0,2,4
2012,1561.58093,1,1,1,4,6,2,4,2,4,2,5,2,2,0,1,4,2,0,0,2,3
2012,2123.22766,1,1,2,1,6,2,7,1,4,2,6,2,2,0,1,4,2,0,0,2,3
2012,2123.22766,1,1,2,1,6,2,7,1,4,2,4,2,3,5,1,4,2,0,0,2,3
2012,2123.22766,1,1,2,1,6,2,7,1,4,2,5,2,2,0,1,4,2,0,0,2,3
2012,4291.85733,1,1,1,4,2,1,3,4,4,1,3,2,3,5,1,4,2,0,0,2,4
2012,3067.56442,2,1,1,4,5,5,88,2,4,2,4,1,2,0,1,4,2,0,0,2,3
2012,17056.2916,2,1,2,1,6,4,5,1,2,1,4,2,2,0,1,4,2,0,0,2,5
2012,2871.90836,1,1,2,1,7,4,4,0,2,2,4,2,2,0,1,4,2,0,0,2,1
2012,2960.31396,2,1,2,1,7,2,7,1,4,3,3,2,2,0,1,4,2,1,1,1,5
2012,2970.1705,1,1,2,1,6,2,5,2,2,1,4,2,2,0,1,4,2,0,0,2,3
2012,2153.63976,2,1,2,1,1,1,5,1,2,1,2,2,2,0,1,4,2,0,0,2,1
2012,3076.25147,1,2,2,2,8,2,7,0,3,2,4,2,2,0,1,4,2,0,0,2,3
2012,1747.7689,1,1,2,1,7,2,5,0,3,3,3,2,2,0,1,4,2,0,0,2,3
2012,2329.7929,2,1,2,1,5,2,7,0,2,3,3,1,2,0,1,4,2,0,0,2,3
2012,2543.13138,1,1,2,1,5,2,7,0,2,3,3,1,2,0,1,4,2,0,0,2,3
2012,3608.03663,1,2,2,2,5,2,4,0,2,3,3,2,2,0,1,4,2,0,0,2,3
2012,4373.83938,2,1,2,1,3,1,3,0,2,3,3,2,2,0,1,4,2,0,0,2,2
2012,4373.83938,2,1,2,1,3,1,3,0,2,3,3,2,2,0,1,4,2,0,0,2,3
2012,4724.91707,1,1,1,4,3,1,7,0,1,2,4,2,2,0,1,4,2,0,0,2,5
2012,4724.91707,1,1,1,4,3,1,7,0,1,2,4,2,2,0,1,4,2,0,0,2,5
2012,2032.2563,1,1,2,1,5,4,5,1,2,2,1,2,2,0,1,4,2,0,0,2,1
2012,4327.0181,1,2,2,2,4,1,88,2,3,1,3,2,3,5,1,4,2,0,0,2,2
2012,2113.68734,1,1,2,1,2,1,7,0,3,2,3,2,2,0,1,4,2,1,1,2,4
2012,3009.40263,2,1,2,1,1,1,2,1,2,3,3,2,2,0,1,4,2,0,0,1,4
2012,1237.01042,2,3,2,3,7,2,3,0,3,3,2,1,2,0,1,4,2,0,0,2,3
2012,1609.06603,2,3,2,3,6,5,3,0,3,3,1,2,2,0,1,4,2,1,1,2,1
2012,2543.25726,2,1,2,1,7,4,6,2,2,1,2,1,2,0,1,4,2,0,0,,1
2012,5113.65097,1,1,2,1,1,1,88,0,3,2,4,1,2,0,1,4,2,0,0,2,4
2012,1832.24466,1,1,2,1,7,2,7,0,2,2,4,2,3,5,1,4,2,0,0,2,3
2012,1688.10358,1,1,2,1,7,1,6,1,1,2,3,2,2,0,1,4,2,0,0,2,5
2012,3509.60089,1,1,2,1,5,4,3,3,3,1,3,2,2,0,1,4,2,0,0,2,1
2012,2605.31483,1,1,2,1,7,2,6,2,2,1,6,2,2,0,1,4,2,0,0,2,1
2012,3721.4734,2,1,2,1,1,1,6,1,2,3,4,2,2,0,1,4,2,1,1,2,3
2012,4434.0115,1,2,2,2,2,1,3,4,3,1,4,2,2,0,1,4,2,0,0,2,4
2012,4434.0115,1,2,2,2,2,1,3,4,3,1,4,1,3,5,1,4,2,0,0,2,1
2012,4600.46204,1,2,2,2,1,1,2,2,3,1,5,1,2,0,1,4,2,0,0,2,4
2012,14276.0406,1,1,2,1,6,2,5,0,3,3,3,2,2,0,1,4,2,0,0,2,5
2012,2836.97041,2,2,2,2,2,1,5,5,1,1,5,2,2,0,1,4,2,0,0,2,4
2012,3286.62731,1,1,1,4,7,2,6,5,1,1,3,2,2,0,1,4,2,0,0,2,1
2012,4607.88487,2,2,2,2,6,1,88,1,1,2,6,2,2,0,1,4,2,0,0,2,3
2012,1605.56158,1,1,2,1,7,4,2,4,3,1,3,1,2,0,1,4,2,1,1,2,1
2012,2221.11232,1,1,2,1,4,1,4,0,1,3,4,1,3,5,1,4,2,0,0,2,1
2012,4178.8245,2,3,2,3,1,1,5,1,1,1,4,1,2,0,1,4,2,1,2,2,1
2012,2462.88169,1,1,2,1,5,2,4,0,1,3,3,1,2,0,1,4,2,0,0,2,1
2012,2462.88169,1,1,2,1,5,2,4,0,1,3,3,1,2,0,1,4,2,0,0,2,1
2012,2462.88169,1,1,2,1,5,2,4,0,1,3,3,1,2,0,1,4,2,0,0,2,1
2012,2462.88169,1,1,2,1,5,2,4,0,1,3,3,1,2,0,1,4,2,0,0,2,1
2012,1385.96279,2,1,2,1,7,2,2,0,2,3,1,1,2,0,1,4,2,1,2,2,1
2012,4943.45783,1,1,2,1,3,1,4,1,2,2,4,1,2,0,1,4,2,0,0,2,4
2012,11922.53124,2,1,2,1,6,2,7,1,1,2,4,2,2,0,1,4,2,0,0,2,5
2012,1787.02529,1,1,2,1,4,2,5,1,2,2,4,1,2,0,1,4,2,0,0,2,3
2012,3335.68641,1,1,2,1,5,1,1,4,2,1,4,2,1,4,1,2,1,0,0,2,2
2012,3108.03646,2,2,2,2,8,2,88,4,2,1,4,1,1,1,1,2,1,0,0,2,3
2012,1722.51304,2,1,2,1,8,3,6,0,1,3,2,2,2,0,1,2,1,0,0,2,1
2012,3273.71662,1,1,2,1,6,4,88,0,2,3,1,1,1,1,1,2,1,0,0,2,1
2012,4043.20345,2,1,2,1,4,1,88,4,2,1,4,1,1,1,1,2,1,0,0,2,1
2012,2942.88999,2,1,1,4,6,2,4,5,3,1,6,1,1,1,1,3,1,0,0,2,1
2012,2942.88999,2,1,1,4,6,2,4,5,3,1,6,1,1,1,1,3,1,0,0,2,1
2012,3775.81748,1,1,1,4,4,1,7,1,3,1,4,1,1,3,1,3,1,0,0,2,1
2012,3742.80315,1,3,2,3,5,1,4,1,4,2,4,1,1,2,1,3,1,1,2,2,1
2012,2179.78095,2,2,2,2,6,5,2,1,3,2,1,1,1,2,1,3,1,1,1,1,1
2012,2960.44035,2,1,1,4,6,2,2,5,3,1,4,1,1,1,1,3,1,0,0,2,3
2012,2829.84339,2,3,2,3,6,2,6,1,4,2,4,2,1,3,1,3,1,0,0,2,3
2012,2984.38651,1,3,2,3,6,2,5,4,4,1,4,2,1,3,1,3,1,0,0,2,3
2012,2868.61659,2,3,2,3,6,2,5,4,4,1,4,2,1,3,1,3,1,0,0,2,4
2012,2885.53581,1,1,2,1,6,2,1,1,4,3,2,2,2,0,1,3,1,1,1,2,2
2012,4991.97804,1,1,1,4,5,1,5,5,4,1,4,1,1,1,1,3,1,1,2,2,3
2012,4754.99675,1,1,2,1,5,1,88,3,4,1,3,1,1,2,1,3,1,0,0,2,3
2012,7212.52618,1,2,2,2,3,1,4,1,4,2,4,2,1,1,1,3,1,0,0,2,3
2012,5198.99683,2,1,2,1,4,1,88,1,4,2,4,1,1,3,1,3,1,0,0,2,3
2012,3364.82698,2,1,2,1,5,5,88,2,4,1,1,1,1,3,1,3,1,1,2,2,1
2012,3364.82698,2,1,2,1,5,5,88,2,4,1,4,1,1,1,1,3,1,0,0,2,3
2012,3313.73103,1,1,2,1,6,2,7,1,2,1,4,1,1,3,1,3,1,0,0,2,3
2012,4162.54992,1,1,2,1,5,1,7,1,3,1,4,1,1,3,1,3,1,0,0,2,1
2012,4898.35036,1,1,2,1,4,1,3,0,2,2,4,1,1,2,1,3,1,1,2,2,3
2012,4047.55672,1,1,1,4,3,1,88,0,3,2,4,1,1,1,1,3,1,1,1,2,1
2012,3553.55796,2,2,2,2,6,3,88,4,3,1,4,1,1,2,1,3,1,1,2,1,1
2012,3553.55796,2,2,2,2,6,3,88,4,3,1,5,2,1,3,1,3,1,0,0,2,3
2012,3161.47588,1,1,2,1,6,1,3,5,1,1,4,2,1,3,1,3,1,1,2,2,1
2012,3107.06199,1,1,2,1,7,1,7,1,1,2,5,1,1,2,1,3,1,1,2,2,3
2012,2297.65621,2,1,2,1,7,2,5,1,2,3,3,1,1,3,1,3,1,0,0,2,3
2012,3187.91012,2,1,2,1,5,2,7,1,2,2,3,1,1,2,1,3,1,1,2,2,3
2012,3215.98055,1,1,2,1,6,2,7,0,2,2,4,1,1,1,1,3,1,0,0,1,3
2012,3243.50806,2,1,2,1,5,2,5,1,2,1,3,1,1,2,1,3,1,1,2,2,4
2012,1793.05919,2,1,2,1,6,4,88,1,2,2,1,2,1,1,1,3,1,0,0,2,2
2012,4549.53738,1,2,2,2,3,1,5,0,3,2,3,1,1,1,1,3,1,0,0,2,2
2012,2716.63787,2,1,2,1,5,1,1,0,1,2,1,1,1,4,1,3,1,0,0,2,1
2012,2074.35731,1,2,2,2,7,2,5,5,1,1,2,1,1,3,1,3,1,0,0,2,1
2012,2956.83363,2,1,2,1,7,1,2,4,4,1,4,1,1,2,1,3,1,0,0,2,1
2012,3500.96715,2,2,2,2,6,1,2,1,3,2,6,1,1,1,1,3,1,1,2,1,1
2012,4239.83997,1,3,2,3,7,3,2,0,4,2,5,1,1,3,1,3,1,1,1,2,2
2012,2297.71481,1,2,2,2,7,5,6,5,1,1,4,1,1,1,1,3,1,0,0,2,3
2012,3495.42807,1,3,2,3,6,2,3,1,4,1,4,3,1,3,1,3,1,0,0,2,3
2012,3495.42807,1,3,2,3,6,2,3,1,4,1,4,2,1,1,1,3,1,0,0,2,3
2012,1534.99499,2,2,2,2,6,4,1,0,3,2,3,2,1,2,1,3,1,0,0,2,2
2012,2779.54703,1,2,2,2,5,1,5,5,3,1,4,1,1,2,1,3,1,1,2,2,2
2012,3293.79119,2,1,2,1,4,1,2,1,3,2,4,1,1,2,1,3,1,0,0,2,3
2012,3773.62552,1,1,1,4,2,1,5,1,4,1,4,2,1,3,1,3,1,1,1,2,3
2012,3579.50952,1,1,2,1,7,1,2,1,3,1,4,1,1,4,1,3,1,0,0,2,3
2012,2054.96048,2,1,2,1,5,5,2,2,4,1,1,1,2,0,1,3,1,1,2,2,2
2012,3850.55301,1,1,1,4,5,2,2,1,4,2,4,1,2,0,1,3,1,1,2,2,3
2012,2605.6568,1,1,2,1,4,1,7,3,4,1,5,1,1,1,1,3,1,0,0,2,3
2012,5791.34844,1,1,1,4,4,1,6,1,4,1,4,1,1,4,1,3,1,0,0,2,1
2012,4237.7855,1,1,2,1,5,1,7,2,3,1,4,1,1,4,1,3,1,1,2,2,3
2012,4413.16291,2,1,2,1,3,1,2,1,3,2,4,1,1,3,1,3,1,0,0,2,2
2012,1968.5775,2,2,2,2,5,1,1,2,3,1,3,1,1,1,1,3,1,0,0,2,1
2012,3259.52214,1,1,2,1,6,5,6,2,4,1,4,2,1,1,1,3,1,0,0,2,3
2012,1587.2774,1,1,2,1,6,2,5,1,3,1,4,1,1,2,1,3,1,0,0,2,1
2012,1587.2774,1,1,2,1,6,2,5,1,3,1,4,1,1,2,1,3,1,0,0,2,3
2012,1703.66464,1,1,2,1,7,3,88,1,4,3,2,1,1,2,1,3,1,1,2,2,1
2012,3148.40968,1,1,2,1,6,4,1,0,3,2,3,1,1,3,1,3,1,0,0,2,1
2012,3000.53394,2,1,2,1,6,2,5,1,2,2,4,1,1,1,1,3,1,0,0,2,3
2012,3423.90051,1,1,2,1,3,1,1,2,3,1,3,2,1,3,1,3,1,0,0,2,2
2012,2810.88812,2,1,2,1,5,5,88,3,3,1,5,1,1,4,1,3,1,1,2,2,1
2012,1852.10212,1,1,2,1,5,2,6,0,1,2,4,1,1,3,1,3,1,1,2,1,5
2012,2465.55135,1,1,2,1,3,1,5,1,2,2,4,2,1,1,1,3,1,0,0,2,3
2012,3927.05241,2,1,2,1,3,1,7,0,3,2,4,2,1,1,1,3,1,0,0,2,2
2012,1778.27409,2,1,2,1,5,2,7,3,2,1,4,2,1,3,1,3,1,0,0,2,3
2012,2610.8762,2,1,2,1,5,2,1,1,2,3,2,1,2,0,1,3,1,1,2,2,1
2012,3709.26393,2,1,2,1,6,4,5,1,4,3,3,2,1,2,1,3,1,0,0,2,5
2012,1659.10942,2,1,2,1,4,4,2,0,3,3,1,1,2,0,1,3,1,1,2,2,1
2012,2708.46569,2,1,2,1,5,5,2,0,3,3,1,1,2,0,1,3,1,1,2,2,1
2012,3217.22618,1,1,2,1,5,1,1,0,1,2,3,2,1,4,1,3,1,0,0,2,2
2012,2874.97954,1,1,2,1,5,1,2,3,3,1,4,2,1,2,1,3,1,0,0,2,3
2012,2828.78847,1,1,2,1,7,2,7,1,2,2,3,2,1,3,1,3,1,0,0,2,3
2012,2405.5832,2,1,2,1,6,4,88,2,4,1,1,1,1,1,1,3,1,0,0,2,1
2012,2895.18376,1,1,1,4,6,2,5,0,3,2,4,1,2,0,1,3,1,1,1,2,1
2012,5406.82442,2,2,2,2,3,1,5,4,2,1,3,1,1,1,1,3,1,0,0,2,5
2012,6249.51577,1,2,2,2,4,1,5,4,2,1,4,3,1,3,1,3,1,1,1,2,2
2012,3942.38986,1,2,2,2,7,4,5,4,4,1,4,2,1,2,1,3,1,0,0,2,3
2012,4878.35663,2,1,2,1,3,1,1,1,4,1,4,1,1,1,1,3,1,0,0,2,1
2012,2777.50386,2,1,2,1,6,2,88,0,3,2,4,1,1,3,1,3,1,1,1,2,4
2012,2682.83739,1,1,2,1,7,2,88,1,3,2,4,1,1,3,1,3,1,1,2,2,3
2012,3855.60238,2,1,1,4,2,1,88,2,3,2,4,2,1,2,1,3,1,0,0,2,4
2012,2917.49105,1,1,2,1,6,4,5,0,3,2,4,1,1,1,1,3,1,0,0,2,3
2012,3211.9295,2,1,2,1,5,1,3,5,4,1,2,1,1,2,1,3,1,1,1,1,1
2012,3876.1013,1,3,2,3,6,2,6,3,4,1,3,2,2,0,1,4,2,0,0,2,5
2012,4485.6129,1,1,1,4,2,1,7,2,2,2,4,2,2,0,1,4,2,0,0,2,4
2012,79406.5111,1,2,2,2,6,1,88,5,1,1,5,2,2,0,1,4,2,0,0,2,1
2012,3033.47742,1,1,2,1,5,1,6,1,3,3,3,2,2,0,1,4,2,0,0,2,1
2012,2946.57831,2,1,2,1,4,4,3,4,3,1,4,2,3,5,1,4,2,0,0,2,3
2012,3179.42336,1,1,2,1,6,2,5,0,1,2,4,2,2,0,1,4,2,0,0,2,1
2012,2736.92367,2,1,1,4,8,2,3,5,3,1,3,1,2,0,1,4,2,1,2,1,1
2012,5331.53705,1,2,2,2,2,1,7,0,3,2,3,1,2,0,1,4,2,0,0,2,2
2012,3230.99362,2,2,2,2,6,1,2,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2012,3230.99362,2,2,2,2,6,1,2,1,1,2,3,1,2,0,1,4,2,0,0,2,1
2012,2675.12543,2,1,2,1,7,2,5,1,4,2,5,1,3,5,2,5,3,0,0,2,3
2012,5284.99817,2,1,2,1,4,1,5,4,4,1,6,1,2,0,2,5,3,0,0,2,3
2012,3082.41327,2,1,2,1,6,4,88,0,3,2,6,2,3,5,2,5,3,0,0,2,3
2012,3119.95822,1,1,2,1,1,1,88,0,3,3,6,2,2,0,2,5,3,0,0,2,4
2012,3727.78007,2,1,2,1,5,1,7,1,3,2,6,2,2,0,2,5,3,0,0,2,3
2012,4613.08443,1,2,2,2,1,1,2,4,3,1,4,2,2,0,2,5,3,0,0,2,3
2012,2068.28282,1,1,2,1,6,2,7,1,4,2,6,1,3,5,2,5,3,0,0,2,3
2012,3127.00756,2,1,2,1,6,2,7,1,1,2,6,2,3,5,2,5,3,0,0,2,3
2012,2605.6568,1,1,2,1,4,1,7,3,4,1,6,2,3,5,2,5,3,0,0,2,1
2012,2922.58803,2,1,2,1,8,3,2,5,4,1,4,1,2,0,2,5,3,0,0,2,3
2012,1738.85222,1,1,2,1,8,4,2,1,2,1,5,2,2,0,2,5,3,0,0,2,3
2012,1853.60986,1,1,2,1,7,2,88,1,1,2,4,2,3,5,2,5,3,0,0,2,3
2012,2215.91151,2,2,2,2,8,4,4,1,2,2,6,8,2,0,2,5,3,0,0,,3
2012,2580.61014,2,1,2,1,6,2,7,1,3,2,6,2,3,5,2,5,3,0,0,2,3
2012,2688.90545,1,1,2,1,2,1,4,1,2,2,4,2,2,0,2,5,3,0,0,2,1
2012,2688.90545,1,1,2,1,2,1,4,1,2,2,3,2,2,0,2,5,3,0,0,2,2
2012,2778.05903,2,1,2,1,7,3,88,1,4,1,6,2,3,5,2,5,3,0,0,2,3
2012,2623.80616,2,1,2,1,8,3,88,1,1,2,4,1,3,5,2,5,3,0,0,2,3
2012,2642.25653,2,1,2,1,8,3,5,1,1,2,6,1,2,0,2,5,3,0,0,2,3
2012,2678.86537,2,1,1,4,5,2,7,1,2,2,4,1,2,0,2,5,3,0,0,2,3
2012,2889.94806,1,1,2,1,6,2,7,2,2,1,6,1,2,0,2,5,3,0,0,2,3
2012,1545.74607,2,1,2,1,7,4,3,5,3,1,6,2,3,5,2,5,3,0,0,2,3
2012,2576.34331,2,1,1,4,5,1,4,4,3,1,4,2,2,0,2,5,3,0,0,2,3
2012,1801.4554,2,1,1,4,7,5,3,1,4,1,4,2,2,0,2,5,3,0,0,2,5
2012,3082.43944,1,1,2,1,5,1,7,5,4,1,4,1,2,0,2,5,3,0,0,2,3
2012,4536.98367,2,1,1,4,3,1,88,2,4,2,4,2,2,0,2,5,3,0,0,2,3
2012,2571.10506,1,2,2,2,8,1,3,1,3,3,3,1,2,0,2,5,3,0,0,2,1
2012,1593.05159,1,1,2,1,7,3,3,1,3,2,3,1,2,0,2,5,3,0,0,2,1
2012,1620.03367,2,3,2,3,8,3,88,5,1,1,4,2,2,0,2,5,3,0,0,2,3
2012,3224.91924,2,1,2,1,5,1,2,2,1,1,4,2,3,5,2,5,3,0,0,2,3
2012,3146.73825,2,1,1,4,5,2,7,5,3,1,4,1,2,0,2,5,3,0,0,2,3
2012,3538.97947,1,1,1,4,1,1,6,2,4,1,5,2,2,0,2,5,3,0,0,2,1
2012,3783.05616,1,2,2,2,6,1,4,3,2,1,5,1,2,0,2,5,3,0,0,2,3
2012,5547.66927,1,1,2,1,4,1,7,1,1,2,6,1,2,0,2,5,3,0,0,2,5
2012,2454.00376,2,1,2,1,8,2,5,1,1,2,4,1,2,0,2,5,3,0,0,2,3
2012,2872.90148,1,1,2,1,7,1,3,1,2,2,6,1,3,5,2,5,3,0,0,2,3
2012,2840.18883,2,1,2,1,8,3,88,1,1,3,6,1,2,0,2,5,3,0,0,2,3
2012,4578.09956,2,1,2,1,5,1,88,0,1,2,4,1,2,0,2,5,3,0,0,1,3
2012,1606.80684,2,1,2,1,7,2,7,0,2,2,4,1,2,0,2,5,3,0,0,2,3
2012,3163.14134,1,3,2,3,7,3,3,1,3,1,6,2,2,0,2,5,3,0,0,2,3
2012,3515.81582,1,1,1,4,5,1,88,2,3,1,6,2,3,5,2,5,3,0,0,2,3
2012,2567.67725,2,1,2,1,8,2,88,3,3,1,6,2,3,5,2,5,3,0,0,2,3
2012,3006.69704,2,1,2,1,7,1,7,3,4,1,4,1,2,0,2,5,3,0,0,2,3
2012,1940.17225,2,1,2,1,6,1,7,2,3,1,6,1,3,5,2,5,3,0,0,2,3
2012,1618.61287,1,1,2,1,7,2,7,2,3,1,4,1,2,0,2,5,3,0,0,2,3
2012,2050.05158,2,3,2,3,3,1,1,1,2,2,4,2,2,0,2,5,3,0,0,2,3
2012,3252.27292,1,1,2,1,5,1,88,3,2,1,6,2,3,5,2,5,3,0,0,2,3
2012,1721.13359,2,3,2,3,6,2,88,5,1,1,6,1,3,5,2,5,3,0,0,2,3
2012,3103.67868,1,1,2,1,6,2,7,4,4,1,6,2,3,5,2,5,3,0,0,2,3
2012,1852.17938,1,2,2,2,7,4,2,4,3,1,5,1,2,0,2,5,3,0,0,1,3
2012,2653.85518,1,1,2,1,7,2,7,1,3,3,4,2,2,0,2,5,3,0,0,2,3
2012,3018.85583,2,1,2,1,7,2,88,3,4,1,6,1,2,0,2,5,3,0,0,2,3
2012,3445.13669,2,3,2,3,3,1,88,1,2,1,5,2,2,0,2,5,3,0,0,2,1
2012,3146.94388,2,1,1,4,5,5,4,1,3,2,6,2,3,5,2,5,3,0,0,2,3
2012,3739.74205,2,1,1,4,2,1,1,1,4,2,4,1,1,3,1,3,1,1,1,2,3
2012,2657.63968,2,1,2,1,5,2,7,1,4,2,4,2,1,3,1,3,1,0,0,1,5
2012,4194.78434,2,1,2,1,4,1,2,2,4,1,4,2,1,3,1,3,1,0,0,2,2
2012,3320.81687,1,1,2,1,4,2,4,1,4,1,4,1,1,1,1,3,1,0,0,2,3
2012,2804.06989,2,1,2,1,6,4,88,0,3,3,3,1,1,1,1,3,1,0,0,2,1
2012,2804.06989,2,1,2,1,6,4,88,0,3,3,3,2,1,1,1,3,1,0,0,2,1
2012,3327.60584,1,2,2,2,5,1,88,1,3,2,3,1,2,0,1,3,1,1,2,2,5
2012,2910.63085,1,2,2,2,7,2,88,1,4,3,4,1,1,4,1,3,1,0,0,2,3
2012,3815.61907,1,1,2,1,1,1,88,1,2,2,3,2,1,4,1,3,1,0,0,2,4
2012,2497.62413,2,1,2,1,3,1,2,1,3,3,3,2,1,1,1,3,1,0,0,2,3
2012,2349.6686,1,1,2,1,7,2,7,0,2,3,3,2,1,3,1,3,1,0,0,2,3
2012,2349.6686,1,1,2,1,7,2,7,0,2,3,3,1,1,3,1,3,1,0,0,2,1
2012,2709.26696,2,1,2,1,8,2,7,1,2,2,4,2,1,3,1,3,1,0,0,2,3
2012,6551.51689,2,2,2,2,4,1,88,1,3,3,1,1,1,2,1,3,1,0,0,2,1
2012,2488.21297,2,1,2,1,8,2,5,1,2,3,3,2,1,2,1,3,1,0,0,1,2
2012,2866.19284,2,1,1,4,6,4,88,3,2,1,1,1,2,0,1,3,1,1,2,2,2
2012,2809.90388,1,1,2,1,7,4,88,1,2,1,3,1,1,3,1,3,1,1,2,2,2
2012,3826.29508,2,2,2,2,6,1,4,3,1,1,5,1,1,4,1,3,1,0,0,1,5
2012,5443.23006,1,1,2,1,3,1,6,1,1,2,4,1,1,3,1,3,1,1,1,2,2
2012,3026.6572,1,1,2,1,6,4,7,0,1,2,1,2,1,2,1,3,1,0,0,2,2
2012,3107.76589,1,1,2,1,2,1,7,0,3,3,4,1,1,1,1,3,1,0,0,2,3
2012,3057.62531,1,1,2,1,5,2,3,0,3,2,4,2,1,3,1,3,1,1,2,2,3
2012,3057.62531,1,1,2,1,5,2,3,0,3,2,4,1,2,0,1,3,1,1,2,2,3
2012,2584.86144,1,1,2,1,5,1,6,1,3,2,3,2,1,4,1,3,1,0,0,2,2
2012,3507.835,1,1,1,4,6,4,2,1,3,3,4,1,1,3,1,3,1,1,1,2,3
2012,2241.19475,2,1,2,1,2,1,6,1,3,3,3,1,2,0,1,3,1,1,2,2,3
2012,4278.39055,2,2,2,2,5,1,88,5,4,1,2,1,1,2,1,3,1,1,2,2,3
2012,4278.39055,2,2,2,2,5,1,88,5,4,1,2,1,1,2,1,3,1,1,2,2,3
2012,3964.47467,1,2,2,2,3,1,1,2,3,1,3,1,1,1,1,3,1,0,0,2,2
2012,2846.03735,1,3,2,3,3,1,5,2,4,2,4,2,1,3,1,3,1,0,0,2,3
2012,4208.60014,1,3,2,3,4,1,1,1,4,2,4,2,1,3,1,3,1,1,1,2,3
2012,4793.08379,1,1,2,1,3,1,6,1,4,1,6,2,1,3,1,3,1,0,0,2,5
2012,2194.5777,2,2,2,2,6,2,6,1,4,2,1,1,2,0,1,3,1,1,1,2,1
2012,1782.0938,2,1,2,1,6,2,6,0,4,2,1,2,1,3,1,3,1,1,2,1,1
2012,3508.01929,1,1,2,1,6,2,6,1,3,2,4,2,1,1,1,3,1,0,0,2,3
2012,2955.57675,1,1,2,1,7,2,7,0,2,2,3,2,1,3,1,3,1,0,0,2,2
2012,4434.0115,1,2,2,2,2,1,3,4,3,1,4,2,1,4,1,3,1,0,0,2,5
2012,3030.14627,1,1,2,1,6,4,88,0,2,3,4,1,1,2,1,3,1,1,2,2,3
2012,1976.39431,1,1,2,1,6,2,7,4,2,1,4,2,1,4,1,3,1,0,0,2,1
2012,5763.50532,1,3,2,3,2,1,6,5,1,1,5,1,1,1,1,3,1,0,0,2,2
2012,2657.26801,2,1,2,1,7,4,1,0,3,3,2,1,1,3,1,3,1,0,0,2,3
2012,3082.86254,1,1,2,1,7,2,6,0,3,2,6,2,1,4,1,3,1,0,0,2,3
2012,2461.50329,1,1,1,4,6,5,1,1,3,3,4,1,1,1,1,3,1,0,0,2,1
2012,2793.21618,1,3,2,3,2,1,3,3,3,1,3,2,1,3,1,3,1,0,0,2,3
2012,3394.85265,2,2,2,2,5,1,1,5,3,1,4,1,1,1,1,3,1,0,0,2,1
2012,3417.90135,2,1,2,1,4,2,4,0,3,2,4,1,1,1,1,3,1,0,0,2,3
2012,2927.26834,1,1,1,4,6,4,88,1,3,2,3,1,1,3,1,3,1,1,2,2,3
2012,2395.34546,1,1,2,1,8,4,2,1,3,3,3,1,1,1,1,3,1,0,0,2,1
2012,4566.15825,1,3,2,3,4,1,3,5,3,1,4,1,1,1,1,3,1,0,0,2,3
2012,4670.23538,1,1,2,1,4,1,5,1,4,1,4,2,1,2,1,3,1,0,0,2,3
